,col,cluter0_q3,cluter0_q1,shape_c0_q3,shape_c0_q1,cv_q3_c0,cv_q1_c0,label,median_0,cluter2_q3,cluter2_q1,shape_c2_q3,shape_c2_q1,cv_q3_c2,cv_q1_c2,median_2,cluter1_q3,cluter1_q1,shape_c1_q3,shape_c1_q1,cv_q3_c1,cv_q1_c1,median_1,Q3,Q1,max_q3_equa,min_q3_equa,max_q1_equa,min_q1_equa
172,['begin_D' 'begin_B' 'end_D' 'B_change'],[146.78201389],[5.89652778],"[array([85,  9])]","[array([85,  9])]",[88.42942188],[113.01305265],[0 0 0 ... 1 1 1],41.9525,[71.35743056],[5.40659722],"[array([91,  9])]","[array([91,  9])]",[83.43567514],[94.74393503],20.048611111111114,[35.64638889],[1.29145833],"[array([91,  9])]","[array([91,  9])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592594,148.18083333333334,63.289629629629644,9.296481481481482,1.763333333333333
9123,['begin_D' 'begin_CP' 'end_D' 'D_change' 'B_change' 'C_change' 'D_percent'],[35.64638889],[1.29145833],"[array([91, 12])]","[array([91, 12])]",[101.58043708],[84.30764114],[1 1 1 ... 0 0 0],10.17597222222222,[71.35743056],[5.40659722],"[array([91, 12])]","[array([91, 12])]",[83.43567514],[94.74393503],20.048611111111114,[146.78201389],[5.89652778],"[array([85, 12])]","[array([85, 12])]",[88.42942188],[113.01305265],41.9525,148.18083333333334,6.140092592592594,148.18083333333334,63.289629629629644,9.296481481481482,1.763333333333333
826,['begin_D' 'begin_B' 'end_D' 'C_change' 'C_percent'],[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],[1 1 1 ... 0 0 0],10.17597222222222,[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],20.048611111111114,[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],41.9525,148.18083333333334,6.140092592592594,158.84064814814815,58.11111111111112,10.087777777777779,2.0799074074074073
824,['begin_D' 'begin_B' 'end_D' 'B_change' 'C_change'],[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],[0 0 0 ... 1 1 1],41.9525,[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],20.048611111111114,[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592594,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
823,['begin_D' 'begin_B' 'end_D' 'D_change' 'CP_percent'],[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],[0 0 0 ... 1 1 1],41.9525,[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],20.048611111111114,[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592594,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
2957,['begin_D' 'begin_B' 'end_D' 'B_change' 'C_change' 'D_percent'],[71.35743056],[5.40659722],"[array([91, 11])]","[array([91, 11])]",[83.43567514],[94.74393503],[2 2 2 ... 1 1 1],20.048611111111114,[146.78201389],[5.89652778],"[array([85, 11])]","[array([85, 11])]",[88.42942188],[113.01305265],41.9525,[35.64638889],[1.29145833],"[array([91, 11])]","[array([91, 11])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592592,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
908,['begin_D' 'begin_CP' 'end_D' 'D_change' 'B_percent'],[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],[2 2 2 ... 1 1 1],20.048611111111114,[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],41.9525,[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592592,159.45083333333335,63.99120370370372,10.572037037037035,1.9607407407407405
2955,['begin_D' 'begin_B' 'end_D' 'D_change' 'D_percent' 'CP_percent'],[71.35743056],[5.40659722],"[array([91, 11])]","[array([91, 11])]",[83.43567514],[94.74393503],[2 2 2 ... 1 1 1],20.048611111111114,[146.78201389],[5.89652778],"[array([85, 11])]","[array([85, 11])]",[88.42942188],[113.01305265],41.9525,[35.64638889],[1.29145833],"[array([91, 11])]","[array([91, 11])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592592,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
3251,['begin_D' 'begin_CP' 'end_D' 'D_change' 'CP_change' 'D_percent'],[71.35743056],[5.40659722],"[array([91, 11])]","[array([91, 11])]",[83.43567514],[94.74393503],[2 2 2 ... 1 1 1],20.048611111111114,[146.78201389],[5.89652778],"[array([85, 11])]","[array([85, 11])]",[88.42942188],[113.01305265],41.9525,[35.64638889],[1.29145833],"[array([91, 11])]","[array([91, 11])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592592,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
910,['begin_D' 'begin_CP' 'end_D' 'CP_change' 'D_percent'],[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],[2 2 2 ... 1 1 1],20.048611111111114,[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],41.9525,[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592592,438.4427777777778,76.43240740740741,9.300648148148147,1.6235185185185184
2955,['begin_D' 'begin_B' 'end_D' 'D_change' 'D_percent' 'C_percent'],[71.35743056],[5.40659722],"[array([91, 11])]","[array([91, 11])]",[83.43567514],[94.74393503],[2 2 2 ... 1 1 1],20.048611111111114,[146.78201389],[5.89652778],"[array([85, 11])]","[array([85, 11])]",[88.42942188],[113.01305265],41.9525,[35.64638889],[1.29145833],"[array([91, 11])]","[array([91, 11])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592592,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
824,['begin_D' 'begin_B' 'end_D' 'B_change' 'D_percent'],[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],[0 0 0 ... 1 1 1],41.9525,[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],20.048611111111114,[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592594,158.84064814814815,58.11111111111112,10.087777777777779,2.0799074074074073
190,['begin_D' 'begin_CP' 'end_D' 'B_percent'],[146.78201389],[5.89652778],"[array([85,  9])]","[array([85,  9])]",[88.42942188],[113.01305265],[0 0 0 ... 1 1 1],41.9525,[71.35743056],[5.40659722],"[array([91,  9])]","[array([91,  9])]",[83.43567514],[94.74393503],20.048611111111114,[35.64638889],[1.29145833],"[array([91,  9])]","[array([91,  9])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592594,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
908,['begin_D' 'begin_CP' 'end_D' 'D_change' 'C_change'],[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],[2 2 2 ... 1 1 1],20.048611111111114,[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],41.9525,[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592592,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
9126,"['begin_D' 'begin_CP' 'end_D' 'D_change' 'CP_change' 'C_change'
 'D_percent']",[146.78201389],[5.89652778],"[array([85, 12])]","[array([85, 12])]",[88.42942188],[113.01305265],[0 0 0 ... 1 1 1],41.9525,[71.35743056],[5.40659722],"[array([91, 12])]","[array([91, 12])]",[83.43567514],[94.74393503],20.048611111111114,[35.64638889],[1.29145833],"[array([91, 12])]","[array([91, 12])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592594,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
173,['begin_D' 'begin_B' 'end_D' 'B_percent'],[71.35743056],[5.40659722],"[array([91,  9])]","[array([91,  9])]",[83.43567514],[94.74393503],[2 2 2 ... 1 1 1],20.048611111111114,[146.78201389],[5.89652778],"[array([85,  9])]","[array([85,  9])]",[88.42942188],[113.01305265],41.9525,[35.64638889],[1.29145833],"[array([91,  9])]","[array([91,  9])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592592,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
190,['begin_D' 'begin_CP' 'end_D' 'C_percent'],[146.78201389],[5.89652778],"[array([85,  9])]","[array([85,  9])]",[88.42942188],[113.01305265],[0 0 0 ... 1 1 1],41.9525,[71.35743056],[5.40659722],"[array([91,  9])]","[array([91,  9])]",[83.43567514],[94.74393503],20.048611111111114,[35.64638889],[1.29145833],"[array([91,  9])]","[array([91,  9])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592594,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
823,['begin_D' 'begin_B' 'end_D' 'D_change' 'C_change'],[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],[1 1 1 ... 0 0 0],10.17597222222222,[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],20.048611111111114,[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],41.9525,148.18083333333334,6.140092592592594,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
173,['begin_D' 'begin_B' 'end_D' 'D_percent'],[71.35743056],[5.40659722],"[array([91,  9])]","[array([91,  9])]",[83.43567514],[94.74393503],[2 2 2 ... 1 1 1],20.048611111111114,[146.78201389],[5.89652778],"[array([85,  9])]","[array([85,  9])]",[88.42942188],[113.01305265],41.9525,[35.64638889],[1.29145833],"[array([91,  9])]","[array([91,  9])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592592,159.45083333333335,63.99120370370372,10.572037037037035,1.9607407407407405
3257,['begin_D' 'begin_CP' 'end_D' 'CP_change' 'C_change' 'D_percent'],[146.78201389],[5.89652778],"[array([85, 11])]","[array([85, 11])]",[88.42942188],[113.01305265],[0 0 0 ... 1 1 1],41.9525,[71.35743056],[5.40659722],"[array([91, 11])]","[array([91, 11])]",[83.43567514],[94.74393503],20.048611111111114,[35.64638889],[1.29145833],"[array([91, 11])]","[array([91, 11])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592594,148.18083333333334,63.289629629629644,9.296481481481482,1.763333333333333
2953,['begin_D' 'begin_B' 'end_D' 'D_change' 'B_change' 'C_percent'],[35.64638889],[1.29145833],"[array([91, 11])]","[array([91, 11])]",[101.58043708],[84.30764114],[1 1 1 ... 0 0 0],10.17597222222222,[71.35743056],[5.40659722],"[array([91, 11])]","[array([91, 11])]",[83.43567514],[94.74393503],20.048611111111114,[146.78201389],[5.89652778],"[array([85, 11])]","[array([85, 11])]",[88.42942188],[113.01305265],41.9525,148.18083333333334,6.140092592592594,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
822,['begin_D' 'begin_B' 'end_D' 'D_change' 'B_change'],[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],[1 1 1 ... 0 0 0],10.17597222222222,[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],20.048611111111114,[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],41.9525,148.18083333333334,6.140092592592594,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
3253,['begin_D' 'begin_CP' 'end_D' 'D_change' 'D_percent' 'B_percent'],[146.78201389],[5.89652778],"[array([85, 11])]","[array([85, 11])]",[88.42942188],[113.01305265],[0 0 0 ... 1 1 1],41.9525,[71.35743056],[5.40659722],"[array([91, 11])]","[array([91, 11])]",[83.43567514],[94.74393503],20.048611111111114,[35.64638889],[1.29145833],"[array([91, 11])]","[array([91, 11])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592594,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
907,['begin_D' 'begin_CP' 'end_D' 'D_change' 'B_change'],[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],[2 2 2 ... 1 1 1],20.048611111111114,[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],41.9525,[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592592,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
909,['begin_D' 'begin_CP' 'end_D' 'B_change' 'D_percent'],[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],[0 0 0 ... 1 1 1],41.9525,[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],20.048611111111114,[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592594,158.84064814814815,58.11111111111112,10.087777777777779,2.0799074074074073
912,['begin_D' 'begin_CP' 'end_D' 'D_percent' 'B_percent'],[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],[0 0 0 ... 1 1 1],41.9525,[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],20.048611111111114,[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592594,438.4427777777778,76.43240740740741,9.300648148148147,1.6235185185185184
908,['begin_D' 'begin_CP' 'end_D' 'D_change' 'D_percent'],[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],[2 2 2 ... 1 1 1],20.048611111111114,[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],41.9525,[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592592,158.84064814814815,58.11111111111112,10.087777777777779,2.0799074074074073
822,['begin_D' 'begin_B' 'end_D' 'D_change' 'CP_change'],[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],[1 1 1 ... 0 0 0],10.17597222222222,[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],20.048611111111114,[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],41.9525,148.18083333333334,6.140092592592594,148.18083333333334,63.289629629629644,9.296481481481482,1.763333333333333
173,['begin_D' 'begin_B' 'end_D' 'CP_change'],[71.35743056],[5.40659722],"[array([91,  9])]","[array([91,  9])]",[83.43567514],[94.74393503],[2 2 2 ... 1 1 1],20.048611111111114,[146.78201389],[5.89652778],"[array([85,  9])]","[array([85,  9])]",[88.42942188],[113.01305265],41.9525,[35.64638889],[1.29145833],"[array([91,  9])]","[array([91,  9])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592592,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
2952,['begin_D' 'begin_B' 'end_D' 'D_change' 'B_change' 'D_percent'],[146.78201389],[5.89652778],"[array([85, 11])]","[array([85, 11])]",[88.42942188],[113.01305265],[0 0 0 ... 1 1 1],41.9525,[71.35743056],[5.40659722],"[array([91, 11])]","[array([91, 11])]",[83.43567514],[94.74393503],20.048611111111114,[35.64638889],[1.29145833],"[array([91, 11])]","[array([91, 11])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592594,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
912,['begin_D' 'begin_CP' 'end_D' 'D_percent' 'CP_percent'],[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],[0 0 0 ... 1 1 1],41.9525,[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],20.048611111111114,[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592594,158.84064814814815,58.11111111111112,10.087777777777779,2.0799074074074073
911,['begin_D' 'begin_CP' 'end_D' 'C_change' 'CP_percent'],[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],[1 1 1 ... 0 0 0],10.17597222222222,[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],20.048611111111114,[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],41.9525,148.18083333333334,6.140092592592594,438.4427777777778,76.43240740740741,9.300648148148147,1.6235185185185184
823,['begin_D' 'begin_B' 'end_D' 'D_change' 'D_percent'],[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],[0 0 0 ... 1 1 1],41.9525,[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],20.048611111111114,[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592594,158.84064814814815,58.11111111111112,10.087777777777779,2.0799074074074073
909,['begin_D' 'begin_CP' 'end_D' 'B_change' 'C_percent'],[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],[0 0 0 ... 1 1 1],41.9525,[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],20.048611111111114,[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592594,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
911,['begin_D' 'begin_CP' 'end_D' 'C_change' 'C_percent'],[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],[0 0 0 ... 1 1 1],41.9525,[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],20.048611111111114,[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592594,158.84064814814815,58.11111111111112,10.087777777777779,2.0799074074074073
823,['begin_D' 'begin_B' 'end_D' 'B_change' 'CP_change'],[146.78201389],[5.89652778],"[array([85, 10])]","[array([85, 10])]",[88.42942188],[113.01305265],[0 0 0 ... 1 1 1],41.9525,[71.35743056],[5.40659722],"[array([91, 10])]","[array([91, 10])]",[83.43567514],[94.74393503],20.048611111111114,[35.64638889],[1.29145833],"[array([91, 10])]","[array([91, 10])]",[101.58043708],[84.30764114],10.17597222222222,148.18083333333334,6.140092592592594,148.18083333333334,63.289629629629644,9.296481481481482,1.763333333333333
